時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
10:41:35,"10,707,602","39,788,884","11,968,152","25,525,454","1,560,992","5,979,186","341,507"
10:41:40,"10,713,616","39,829,704","11,973,892","25,441,709","1,561,635","5,981,662","341,632"
10:41:45,"10,720,208","39,732,359","11,980,506","25,375,039","1,562,276","5,984,761","341,756"
10:41:50,"10,727,008","39,766,988","11,987,696","25,470,790","1,563,143","5,989,337","341,924"
10:41:55,"10,731,848","39,919,483","11,993,107","25,508,406","1,563,704","5,991,712","342,021"
10:42:00,"10,737,647","39,793,524","12,000,021","25,502,365","1,564,502","5,994,636","342,218"
10:42:05,"10,744,384","39,820,947","12,008,471","25,478,423","1,565,579","6,000,334","342,409"
10:42:10,"10,750,671","39,795,185","12,016,249","25,501,065","1,566,372","6,004,807","342,603"
10:42:15,"10,756,048","39,787,241","12,023,157","25,430,750","1,567,136","6,007,778","342,791"
10:42:20,"10,761,110","39,777,418","12,029,607","25,423,667","1,567,752","6,010,706","342,947"
10:42:25,"10,767,108","39,821,114","12,036,112","25,430,409","1,568,542","6,013,391","343,096"
10:42:30,"10,773,041","39,645,463","12,041,757","25,310,454","1,569,141","6,015,028","343,227"
10:42:35,"10,778,851","39,899,882","12,047,861","25,517,981","1,569,798","6,017,343","343,354"
10:42:40,"10,784,514","39,817,564","12,054,715","25,492,780","1,570,410","6,019,562","343,465"
10:42:45,"10,789,912","39,826,486","12,061,056","25,532,223","1,571,236","6,022,336","343,598"
10:42:50,"10,794,964","39,970,400","12,067,115","25,486,053","1,572,028","6,025,808","343,716"
10:42:55,"10,800,248","39,794,479","12,074,497","25,446,510","1,572,943","6,029,012","343,914"
10:43:00,"10,804,816","39,906,002","12,080,175","25,551,802","1,573,670","6,031,815","344,034"
10:43:05,"10,810,740","39,842,730","12,086,406","25,577,325","1,574,914","6,038,081","344,247"
10:43:10,"10,817,133","39,833,825","12,092,212","25,532,809","1,575,874","6,042,844","344,385"
10:43:15,"10,822,824","39,968,058","12,098,490","25,624,709","1,576,642","6,045,594","344,504"
10:43:20,"10,827,611","39,959,494","12,104,319","25,587,413","1,577,411","6,048,384","344,636"
10:43:25,"10,831,463","40,016,224","12,108,753","25,671,876","1,578,016","6,050,603","344,734"
10:43:30,"10,836,464","39,836,123","12,114,748","25,581,850","1,579,020","6,053,672","344,970"
10:43:35,"10,841,813","39,977,660","12,120,460","25,697,289","1,580,145","6,059,674","345,128"
10:43:40,"10,847,124","39,931,263","12,125,804","25,598,304","1,581,118","6,064,146","345,340"
10:43:45,"10,851,894","40,025,227","12,131,253","25,622,488","1,581,834","6,066,924","345,470"
10:43:50,"10,857,679","39,777,229","12,138,137","25,365,366","1,583,372","6,072,253","345,915"
10:43:55,"10,863,676","39,698,545","12,145,642","25,378,547","1,584,169","6,075,106","346,049"
10:44:00,"10,868,531","39,939,452","12,152,673","25,457,837","1,584,959","6,077,746","346,189"
10:44:05,"10,873,992","39,866,410","12,158,937","25,480,576","1,585,840","6,081,254","346,351"
10:44:10,"10,878,941","39,950,156","12,164,186","25,620,537","1,586,607","6,084,179","346,492"
10:44:15,"10,884,383","39,926,439","12,170,713","25,592,520","1,587,568","6,086,951","346,660"
10:44:20,"10,889,162","39,949,059","12,176,268","25,578,403","1,588,273","6,088,996","346,763"
10:44:25,"10,893,865","39,854,406","12,181,570","25,528,051","1,588,963","6,090,806","346,873"
10:44:30,"10,899,365","39,715,312","12,187,631","25,357,155","1,590,291","6,095,936","347,199"
10:44:35,"10,906,301","39,764,618","12,194,889","25,469,116","1,591,343","6,099,433","347,366"
10:44:40,"10,911,797","39,942,053","12,201,501","25,480,429","1,592,190","6,102,841","347,520"
10:44:45,"10,919,215","39,707,882","12,210,256","25,348,334","1,593,299","6,107,202","347,807"
10:44:50,"10,924,471","39,767,487","12,216,909","25,312,895","1,593,991","6,109,280","347,942"
10:44:55,"10,930,237","39,695,940","12,223,342","25,410,353","1,595,340","6,114,733","348,257"
10:45:00,"10,934,837","40,004,682","12,228,909","25,584,142","1,596,024","6,116,879","348,372"
10:45:05,"10,941,516","39,998,847","12,236,351","25,563,752","1,597,177","6,121,360","348,581"
10:45:10,"10,947,664","39,838,956","12,243,370","25,449,762","1,598,097","6,124,947","348,716"
10:45:15,"10,953,560","39,976,518","12,250,420","25,536,824","1,598,893","6,127,354","348,867"
10:45:20,"10,958,439","40,076,022","12,255,958","25,673,105","1,599,542","6,129,250","348,955"
10:45:25,"10,963,928","40,068,410","12,262,951","25,602,005","1,600,175","6,132,260","349,110"
10:45:30,"10,970,929","39,940,650","12,270,519","25,502,224","1,601,014","6,136,869","349,404"
10:45:35,"10,976,520","40,014,625","12,276,487","25,642,133","1,601,611","6,138,688","349,494"
10:45:40,"10,981,725","40,075,077","12,282,546","25,573,555","1,602,265","6,140,688","349,594"
10:45:45,"10,986,018","40,100,018","12,289,333","25,476,206","1,602,953","6,142,453","349,729"
10:45:50,"10,990,826","40,070,801","12,295,911","25,563,438","1,603,792","6,145,173","349,856"
10:45:55,"10,995,484","39,902,858","12,302,050","25,486,587","1,604,574","6,148,606","350,037"
10:46:00,"11,002,231","39,952,806","12,309,972","25,571,058","1,605,760","6,152,557","350,265"
10:46:05,"11,009,521","39,911,508","12,317,947","25,569,651","1,607,098","6,158,981","350,478"
10:46:10,"11,016,214","39,920,230","12,325,290","25,534,914","1,607,783","6,160,916","350,622"
10:46:15,"11,021,712","40,040,032","12,332,261","25,612,185","1,608,451","6,163,965","350,749"
10:46:20,"11,027,248","39,976,080","12,338,852","25,549,122","1,609,509","6,168,901","350,884"
10:46:25,"11,032,481","40,058,017","12,345,316","25,592,429","1,610,340","6,172,137","351,064"
10:46:30,"11,037,092","39,988,276","12,351,326","25,484,176","1,610,940","6,174,678","351,166"
10:46:35,"11,041,395","40,161,959","12,357,253","25,692,082","1,611,497","6,176,880","351,269"
10:46:40,"11,047,218","40,130,733","12,363,837","25,743,710","1,612,549","6,180,374","351,453"
10:46:45,"11,052,491","40,032,424","12,369,681","25,713,637","1,613,454","6,184,537","351,636"
10:46:50,"11,057,633","39,989,260","12,375,890","25,624,817","1,614,121","6,186,533","351,736"
10:46:55,"11,063,065","40,135,059","12,382,732","25,693,901","1,614,707","6,188,474","351,849"
10:47:00,"11,067,855","40,187,567","12,388,937","25,825,806","1,615,450","6,190,704","351,988"
10:47:05,"11,073,104","40,158,834","12,395,199","25,692,491","1,616,185","6,198,758","352,121"
10:47:10,"11,077,479","39,994,716","12,400,725","25,672,683","1,616,764","6,200,559","352,242"
10:47:15,"11,083,492","39,838,273","12,407,508","25,518,475","1,617,825","6,205,921","352,468"
10:47:20,"11,090,267","40,021,659","12,414,985","25,650,340","1,618,441","6,208,005","352,674"
10:47:25,"11,096,830","39,919,064","12,422,881","25,497,911","1,619,106","6,210,912","352,827"
10:47:30,"11,102,364","39,837,812","12,429,367","25,447,022","1,619,911","6,212,889","353,026"
10:47:35,"11,108,679","40,080,988","12,436,906","25,487,170","1,620,598","6,215,604","353,177"
10:47:40,"11,113,321","40,061,346","12,442,907","25,681,542","1,621,135","6,217,761","353,281"
10:47:45,"11,118,752","39,845,598","12,450,150","25,450,858","1,622,130","6,221,307","353,417"
10:47:50,"11,124,318","39,894,015","12,456,871","25,364,819","1,622,829","6,222,949","353,554"
10:47:55,"11,130,196","40,135,856","12,463,525","25,691,134","1,623,463","6,224,639","353,648"
10:48:00,"11,136,561","39,949,302","12,470,682","25,589,373","1,624,634","6,229,264","353,860"
10:48:05,"11,146,754","39,900,941","12,482,532","25,388,702","1,625,700","6,235,165","354,142"
10:48:10,"11,154,754","40,057,880","12,491,857","25,539,283","1,626,586","6,239,127","354,429"
10:48:15,"11,161,673","39,910,866","12,500,214","25,531,934","1,628,013","6,244,917","354,716"
10:48:20,"11,169,500","39,989,099","12,510,178","25,504,843","1,628,758","6,247,506","354,936"
10:48:25,"11,175,883","40,029,105","12,517,653","25,642,942","1,629,571","6,250,849","355,138"
10:48:30,"11,180,910","40,138,281","12,524,055","25,709,168","1,630,485","6,254,237","355,285"
10:48:35,"11,186,912","40,145,908","12,531,309","25,690,317","1,631,241","6,256,554","355,458"
10:48:40,"11,191,583","40,226,464","12,537,296","25,807,455","1,631,945","6,258,817","355,583"
10:48:45,"11,197,487","40,237,062","12,544,758","25,763,991","1,633,095","6,264,368","355,775"
10:48:50,"11,203,496","40,233,814","12,552,164","25,866,825","1,633,929","6,268,288","355,921"
10:48:55,"11,209,177","40,326,553","12,558,143","25,905,734","1,634,554","6,270,391","356,021"
10:49:00,"11,213,902","40,271,173","12,563,268","25,827,565","1,635,215","6,272,650","356,140"
10:49:05,"11,220,027","40,168,903","12,571,152","25,622,463","1,636,628","6,277,553","356,486"
10:49:10,"11,225,636","40,280,131","12,577,675","25,726,821","1,637,549","6,281,013","356,640"
10:49:15,"11,231,938","40,252,000","12,584,444","25,695,360","1,638,396","6,284,459","356,811"
10:49:20,"11,237,878","40,136,711","12,591,202","25,773,854","1,639,081","6,287,715","356,941"
10:49:25,"11,244,043","40,181,391","12,598,432","25,807,070","1,640,129","6,291,926","357,123"
10:49:30,"11,249,817","40,197,378","12,604,969","25,785,060","1,640,909","6,297,005","357,284"
10:49:35,"11,255,251","40,115,753","12,611,636","25,784,611","1,641,678","6,299,566","357,416"
10:49:40,"11,261,129","40,072,241","12,618,302","25,811,060","1,642,484","6,302,057","357,590"
10:49:45,"11,266,010","40,257,050","12,623,847","25,782,463","1,643,041","6,303,979","357,707"
10:49:50,"11,270,404","40,094,590","12,630,325","25,695,111","1,643,915","6,307,741","357,863"
10:49:55,"11,277,331","40,202,679","12,639,230","25,543,201","1,645,286","6,314,181","358,382"
10:50:00,"11,283,309","40,018,206","12,647,730","25,532,923","1,646,199","6,316,560","358,552"
10:50:05,"11,289,219","40,221,200","12,655,575","25,647,069","1,647,020","6,318,943","358,769"
10:50:10,"11,293,810","40,257,174","12,662,421","25,775,678","1,647,739","6,320,789","358,889"
10:50:15,"11,299,397","40,337,892","12,669,393","25,836,346","1,648,958","6,324,155","359,268"
10:50:20,"11,304,221","40,273,854","12,676,487","25,848,955","1,649,750","6,327,100","359,409"
10:50:25,"11,309,458","40,211,396","12,682,527","25,883,687","1,650,520","6,329,735","359,563"
10:50:30,"11,314,082","40,309,192","12,688,150","25,900,309","1,651,246","6,332,340","359,694"
10:50:35,"11,320,419","39,942,543","12,695,235","25,687,438","1,652,180","6,336,476","359,868"
10:50:40,"11,326,635","40,332,912","12,702,779","25,889,590","1,652,744","6,338,230","359,991"
10:50:45,"11,331,498","40,272,062","12,709,295","25,832,747","1,653,409","6,340,397","360,140"
10:50:50,"11,335,639","40,340,207","12,714,127","25,811,660","1,654,087","6,343,410","360,265"
10:50:55,"11,340,580","40,305,809","12,720,603","25,792,762","1,654,672","6,345,251","360,393"
10:51:00,"11,344,599","40,469,133","12,725,432","25,926,990","1,655,351","6,348,334","360,523"
10:51:05,"11,349,187","40,405,065","12,730,532","25,926,895","1,656,270","6,352,515","360,690"
10:51:10,"11,353,886","40,409,040","12,735,353","25,956,813","1,656,860","6,354,512","360,815"
10:51:15,"11,359,389","40,417,018","12,741,608","25,866,556","1,657,831","6,358,459","361,033"
10:51:20,"11,364,510","40,330,585","12,747,768","25,823,817","1,658,841","6,362,780","361,204"
10:51:25,"11,369,179","40,333,605","12,753,579","25,843,243","1,659,558","6,366,030","361,351"
10:51:30,"11,374,138","40,259,942","12,759,572","25,859,609","1,660,514","6,369,836","361,556"
10:51:35,"11,380,389","40,153,173","12,767,277","25,791,286","1,661,596","6,372,757","361,744"
10:51:40,"11,385,673","40,325,558","12,772,689","26,037,681","1,662,478","6,375,649","361,887"
10:51:45,"11,391,084","40,254,294","12,778,351","25,921,574","1,663,140","6,378,039","362,017"
10:51:50,"11,397,476","40,216,646","12,785,983","25,815,151","1,663,825","6,381,082","362,247"
10:51:55,"11,402,248","40,281,204","12,791,750","25,974,651","1,664,583","6,384,472","362,382"
10:52:00,"11,407,482","40,380,538","12,798,099","25,896,228","1,665,340","6,387,912","362,531"
10:52:05,"11,412,834","40,437,441","12,804,324","25,959,114","1,666,000","6,390,376","362,631"
10:52:10,"11,419,425","40,303,856","12,810,823","25,988,299","1,666,704","6,392,131","362,764"
10:52:15,"11,425,777","40,056,511","12,817,325","25,742,791","1,667,313","6,394,011","362,876"
10:52:20,"11,431,439","40,318,899","12,823,725","25,921,250","1,667,906","6,395,966","362,996"
10:52:25,"11,436,502","40,481,152","12,829,811","26,033,115","1,668,595","6,398,645","363,108"
10:52:30,"11,441,001","40,431,906","12,834,599","26,007,065","1,669,193","6,400,406","363,223"
10:52:35,"11,445,262","40,483,176","12,839,480","26,000,749","1,669,704","6,401,944","363,316"
10:52:40,"11,450,271","40,391,004","12,845,291","25,968,729","1,670,352","6,403,877","363,440"
10:52:45,"11,453,945","40,326,257","12,850,130","25,907,970","1,671,066","6,406,163","363,564"
10:52:50,"11,459,202","40,402,752","12,855,701","26,013,268","1,671,738","6,408,337","363,679"
10:52:55,"11,464,704","40,543,007","12,861,161","26,100,319","1,672,595","6,411,399","363,802"
10:53:00,"11,468,278","40,570,171","12,865,793","26,117,492","1,673,129","6,413,108","363,884"
10:53:05,"11,472,593","40,358,880","12,870,965","25,969,999","1,674,370","6,417,148","364,128"
10:53:10,"11,477,522","40,507,915","12,877,167","25,967,366","1,675,114","6,419,392","364,276"
10:53:15,"11,482,370","40,491,538","12,883,486","26,005,889","1,675,954","6,423,693","364,413"
10:53:20,"11,488,279","40,314,348","12,890,178","25,923,066","1,676,697","6,428,328","364,626"
10:53:25,"11,493,003","40,476,163","12,895,930","26,008,715","1,677,401","6,431,549","364,733"
10:53:30,"11,498,621","40,087,748","12,903,162","25,803,431","1,678,131","6,433,995","365,215"
10:53:35,"11,504,291","40,550,715","12,909,559","26,113,636","1,678,736","6,436,907","365,310"
10:53:40,"11,509,636","40,349,607","12,915,271","25,987,279","1,679,469","6,439,766","365,436"
10:53:45,"11,514,424","40,516,068","12,920,189","26,144,888","1,680,604","6,443,791","365,669"
10:53:50,"11,518,277","40,558,697","12,924,848","26,165,660","1,681,141","6,445,877","365,789"
10:53:55,"11,523,176","40,393,877","12,930,623","26,027,859","1,682,333","6,450,119","366,037"
10:54:00,"11,527,044","40,522,285","12,935,452","26,097,231","1,682,856","6,452,393","366,149"
10:54:05,"11,533,471","40,112,158","12,943,697","25,839,717","1,684,042","6,456,078","366,492"
10:54:10,"11,539,861","40,290,396","12,950,943","25,987,797","1,684,864","6,458,902","366,663"
10:54:15,"11,545,311","40,464,908","12,957,782","26,079,916","1,685,604","6,460,807","366,817"
10:54:20,"11,550,344","40,037,846","12,962,943","25,709,226","1,686,353","6,463,044","366,979"
10:54:25,"11,557,956","40,360,937","12,971,109","25,969,858","1,687,144","6,466,616","367,156"
10:54:30,"11,564,666","40,387,472","12,979,423","25,850,844","1,687,828","6,469,086","367,348"
10:54:35,"11,570,808","40,168,768","12,986,713","25,669,922","1,688,710","6,471,843","368,117"
10:54:40,"11,575,482","40,241,245","12,992,524","25,789,444","1,689,444","6,474,358","368,288"
10:54:45,"11,580,868","40,172,213","12,998,775","25,916,248","1,690,249","6,477,495","368,485"
10:54:50,"11,586,167","40,333,248","13,005,364","25,980,702","1,690,768","6,479,343","368,593"
10:54:55,"11,591,387","40,245,470","13,012,121","25,926,907","1,691,344","6,482,206","368,690"
10:55:00,"11,595,684","40,491,727","13,017,582","26,047,103","1,691,886","6,483,966","368,823"
10:55:05,"11,600,489","40,364,760","13,023,093","26,055,259","1,692,503","6,485,783","368,946"
10:55:10,"11,606,276","40,481,131","13,029,598","26,096,254","1,693,198","6,488,328","369,106"
10:55:15,"11,610,819","40,567,154","13,034,741","26,175,472","1,693,974","6,492,357","369,271"
10:55:20,"11,615,825","40,304,538","13,040,400","25,965,004","1,694,661","6,495,119","369,404"
10:55:25,"11,621,596","40,362,837","13,046,932","26,042,770","1,695,668","6,498,662","369,687"
10:55:30,"11,626,113","40,518,902","13,051,983","26,156,378","1,696,190","6,500,588","369,773"
10:55:35,"11,632,346","40,476,620","13,058,783","26,087,241","1,696,893","6,503,032","369,995"
10:55:40,"11,637,023","40,456,439","13,064,309","26,029,636","1,697,544","6,504,838","370,113"
10:55:45,"11,642,527","40,528,863","13,069,732","26,065,651","1,698,223","6,507,462","370,235"
10:55:50,"11,645,816","40,632,026","13,073,966","26,170,979","1,698,799","6,509,251","370,325"
10:55:55,"11,650,108","40,535,118","13,079,162","26,047,136","1,699,427","6,511,755","370,534"
10:56:00,"11,655,331","40,423,656","13,084,871","26,096,641","1,700,060","6,513,795","370,680"
10:56:05,"11,660,300","40,496,307","13,090,049","26,059,824","1,700,984","6,516,920","370,843"
10:56:10,"11,665,375","40,449,205","13,095,476","26,123,866","1,701,450","6,518,358","370,941"
10:56:15,"11,670,544","40,645,813","13,100,419","26,241,706","1,704,001","6,524,979","371,798"
10:56:20,"11,674,886","40,570,194","13,105,149","26,189,009","1,704,631","6,526,380","371,937"
10:56:25,"11,679,630","40,603,694","13,110,392","26,124,824","1,705,428","6,528,297","372,105"
10:56:30,"11,683,195","40,652,064","13,115,366","26,195,145","1,706,038","6,529,714","372,249"
10:56:35,"11,687,884","40,471,734","13,120,693","26,124,686","1,706,874","6,532,812","372,439"
